Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
33.0,29.699999,400,400.0,1000.0,29049929,0,0,0,400
35.0,31.5,400,400.0,1000.0,29028125,0,0,0,400
37.0,33.3,400,400.0,1000.0,29047338,0,0,0,400
39.0,35.1,400,400.0,1000.0,28982475,0,0,0,400
41.0,36.899998,400,398.0,1000.0,29097060,0,0,0,400
43.0,38.7,400,398.0,1000.0,29052705,0,0,0,400
45.0,40.5,400,398.0,1000.0,29050730,0,0,0,400
47.0,42.3,400,398.0,1000.0,29105512,0,0,0,400
49.0,44.1,400,398.0,1000.0,29113010,0,0,0,400
51.0,45.899998,400,398.0,1000.0,29115340,0,0,0,400
53.0,47.699997,400,398.0,1000.0,29099482,0,0,0,400
55.0,49.5,400,398.0,1000.0,30467985,0,0,0,400
57.0,51.3,400,0.0,20.686,819776,1000,3668.9505103198503,74,400
59.0,53.1,400,0.0,17.302,704092,1000,3716.836906422914,75,400
61.0,54.899998,400,0.0,14.46,618395,1000,3739.872261761977,75,400
63.0,56.699997,400,0.0,12.604,568168,1000,3732.2247743885614,75,400
65.0,58.5,400,0.0,9.781,455438,1000,3732.9051044744556,75,400
67.0,60.3,400,0.0,8.212,396710,1000,3754.8622112556445,76,400
69.0,62.1,400,0.0,6.592,316965,1000,3858.1517296507345,78,400
71.0,63.899998,400,0.0,4.719,226824,1000,3786.7046733758843,76,400
73.0,65.7,400,0.0,3.428,188880,1000,3768.0854345603393,76,400
75.0,67.5,400,0.0,2.582,162049,1000,5006.27673862426,101,400
15.0,15.0,400,400.0,1000.0,29050671,0,0,0,400
17.0,17.0,400,400.0,1000.0,28936716,0,0,0,400
19.0,19.0,400,400.0,1000.0,29012422,0,0,0,400
21.0,21.0,400,400.0,1000.0,29000775,0,0,0,400
23.0,23.0,400,400.0,1000.0,29025105,0,0,0,400
25.0,25.0,400,400.0,1000.0,28968237,0,0,0,400
27.0,27.0,400,400.0,1000.0,29063690,0,0,0,400
29.0,29.0,400,400.0,1000.0,28963650,0,0,0,400
31.0,31.0,400,400.0,1000.0,28995458,0,0,0,400
33.0,33.0,400,400.0,1000.0,29032930,0,0,0,400
35.0,35.0,400,400.0,1000.0,29058958,0,0,0,400
37.0,37.0,400,398.0,1000.0,29143711,0,0,0,400
39.0,39.0,400,398.0,1000.0,29093968,0,0,0,400
41.0,41.0,400,398.0,1000.0,29063927,0,0,0,400
43.0,43.0,400,398.0,1000.0,29046341,0,0,0,400
45.0,45.0,400,398.0,1000.0,29142209,0,0,0,400
47.0,47.0,400,398.0,1000.0,29401609,0,0,0,400
49.0,49.0,400,398.0,1000.0,30394627,0,0,0,400
51.0,51.0,400,0.0,29.925,1118269,1000,3662.1287588777172,74,400
53.0,53.0,400,0.0,27.041,1044055,1000,3649.866626843364,73,400
55.0,55.0,400,0.0,24.268,948724,1000,3651.514114216784,73,400
57.0,57.0,400,0.0,20.012,818550,1000,3684.868708371385,74,400
59.0,59.0,400,0.0,16.735,692894,1000,3705.5869064229178,75,400
61.0,61.0,400,0.0,15.028,631693,1000,3748.4500792212816,75,400
63.0,63.0,400,0.0,12.086,529849,1000,3719.667236508813,75,400
65.0,65.0,400,0.0,9.797,452626,1000,3734.9000792212896,75,400
67.0,67.0,400,0.0,7.602,340070,1000,3771.5071860024736,76,400
69.0,69.0,400,0.0,5.624,260402,1000,3768.457186002473,76,400
71.0,71.0,400,0.0,4.745,217722,1000,3415.2737682429074,62,400
73.0,73.0,400,0.0,3.5,188157,1000,3389.2743472711127,62,400
75.0,75.0,400,0.0,2.623,153575,1000,4539.81724356913,83,400
15.0,16.5,400,400.0,1000.0,29145340,0,0,0,400
17.0,18.7,400,400.0,1000.0,29098647,0,0,0,400
19.0,20.9,400,400.0,1000.0,29065160,0,0,0,400
21.0,23.1,400,400.0,1000.0,29039062,0,0,0,400
23.0,25.300001,400,400.0,1000.0,29106648,0,0,0,400
25.0,27.5,400,400.0,1000.0,29071147,0,0,0,400
27.0,29.7,400,400.0,1000.0,29002213,0,0,0,400
29.0,31.900002,400,400.0,1000.0,29022448,0,0,0,400
31.0,34.100002,400,400.0,1000.0,29073848,0,0,0,400
33.0,36.3,400,398.0,1000.0,29093832,0,0,0,400
35.0,38.5,400,398.0,1000.0,29129794,0,0,0,400
37.0,40.7,400,398.0,1000.0,29131021,0,0,0,400
39.0,42.9,400,398.0,1000.0,29071850,0,0,0,400
