Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
33.0,42.899998,400,398.0,994.274,28873879,109,35.35533905932743,1,400
35.0,45.5,400,398.0,993.505,28872898,121,36.231917713690876,1,400
37.0,48.1,400,398.0,992.637,28767919,131,35.62522714374972,1,400
39.0,50.699997,400,0.0,1.0,89042,1000,1446.0435641587408,29,400
41.0,53.3,400,0.0,1.0,84563,1000,1546.998767978785,31,400
43.0,55.899998,400,0.0,1.0,87439,1000,1726.4813581595688,34,400
45.0,58.499996,400,0.0,1.0,86828,1000,1807.6890746061986,36,400
47.0,61.1,400,0.0,1.0,87495,1000,1932.4538978340154,39,400
49.0,63.699997,400,0.0,1.0,87861,1000,1986.7337968213385,40,400
51.0,66.299995,400,0.0,1.0,90813,1000,2140.7703714912823,43,400
53.0,68.899994,400,0.0,1.0,90204,1000,2211.2891792082573,44,400
55.0,71.5,400,0.0,1.0,83155,1000,2097.2478020814433,38,400
57.0,74.1,400,0.0,1.0,101314,1000,2176.0634441788034,40,400
59.0,76.7,400,0.0,1.0,99983,1000,2285.6704336675793,42,400
61.0,79.299995,400,0.0,1.0,99162,1000,2333.8311462499623,41,400
63.0,81.899994,400,0.0,1.0,107197,1000,2412.49456335687,42,400
65.0,84.5,400,0.0,1.0,108248,1000,2531.615630307156,44,400
67.0,87.1,400,0.0,1.0,110773,1000,2617.761257284826,46,400
69.0,89.7,400,0.0,1.0,110476,1000,2705.780319566285,47,400
71.0,92.299995,400,0.0,1.0,111408,1000,2818.7671328554234,49,400
73.0,94.899994,400,0.0,1.0,112246,1000,2865.458696812516,50,400
75.0,97.5,400,0.0,1.0,118451,1000,3440.8860327427933,60,400
15.0,21.0,400,400.0,1000.0,31879394,0,0,0,400
17.0,23.8,400,400.0,1000.0,32503650,0,0,0,400
19.0,26.6,400,400.0,1000.0,33813480,0,0,0,400
21.0,29.4,400,400.0,1000.0,31666767,0,0,0,400
23.0,32.2,400,400.0,1000.0,30116836,0,0,0,400
